"","MouseAstroCulture","MouseNeuronCulture","MouseNeuronSlice","MouseInterneuronSlice"
"MouseBrainChIPBHMs_HindbrainEmbryo16.5days_H3K27me3",0.207790994277584,0.234858463706008,0.440615459745807,0.896279203192076
"MouseBrainChIPBHMs_HindbrainEmbryo16.5days_H3K9me3",0.136912487739728,-0.0203435539442935,0.0447480070816404,0.0485858202314589
"MouseBrainChIPBHMs_HindbrainEmbryo16.5days_H3K4me1",0.182608519167928,0.160420353612356,0.313783421353019,0.70721008037571
"MouseBrainChIPBHMs_HindbrainPostnatal0days_H3K27me3",0.271404262976624,0.263512331619594,0.476481181798082,0.93663074572784
"MouseBrainChIPBHMs_HindbrainPostnatal0days_H3K36me3",-0.0859786638399775,-0.340708937849605,-0.11143666401648,-0.02795435705222
"MouseBrainChIPBHMs_HindbrainPostnatal0days_H3K4me1",0.123043072651686,0.0965287063831255,0.216837185453134,0.636382748858527
"MouseBrainChIPBHMs_HindbrainPostnatal0days_H3K9me3",0.0951528302850875,-0.112050773119311,-0.0748796130254945,-0.0278520033669238
"MouseBrainChIPBHMs_MidbrainEmbryo10.5days_H3K36me3",-0.116825950347469,-0.320447491109398,-0.0667457270308311,-0.0282323075842257
"MouseBrainChIPBHMs_MidbrainEmbryo10.5days_H3K4me1",0.132283449325538,0.0994127887282978,0.270224857277803,0.638000412631534
"MouseBrainChIPBHMs_MidbrainEmbryo10.5days_H3K9me3",0.140299992477946,0.0622733684329191,0.106495340920088,0.0574001292760862
"MouseBrainChIPBHMs_MidbrainEmbryo10.5days_H3K27me3",0.0859430165136317,0.0168507429426192,0.166180235219727,0.530704208803769
"MouseBrainChIPBHMs_MidbrainEmbryo11.5days_H3K4me1",0.201058538200016,0.180097405363544,0.362639297963767,0.756430258435209
"MouseBrainChIPBHMs_MidbrainEmbryo11.5days_H3K9me3",0.147831556634358,-0.0806026250479981,0.04184211693034,0.10368084316671
"MouseBrainChIPBHMs_MidbrainEmbryo11.5days_H3K36me3",-0.033992259939204,-0.29732030206738,-0.0799796728065303,0.00999252752712465
"MouseBrainChIPBHMs_MidbrainEmbryo11.5days_H3K27me3",0.242453242117737,0.260484415438096,0.461134130157451,0.9090362195872
"MouseBrainChIPBHMs_MidbrainEmbryo12.5days_H3K9me3",0.105853368952069,0.015894781865164,0.00821670115646,0.0579504752967672
"MouseBrainChIPBHMs_MidbrainEmbryo12.5days_H3K4me1",0.145104404529661,0.11265399780909,0.297605161285659,0.66104689162503
"MouseBrainChIPBHMs_MidbrainEmbryo12.5days_H3K27me3",0.127054610864977,0.0787877679512512,0.219367467095438,0.622654484878343
"MouseBrainChIPBHMs_MidbrainEmbryo13.5days_H3K4me1",0.11387755675629,0.0484142998406334,0.249615490156014,0.564696289496847
"MouseBrainChIPBHMs_MidbrainEmbryo13.5days_H3K36me3",-0.103260155776823,-0.31555582373699,-0.0772342652765339,-0.0159991733121423
"MouseBrainChIPBHMs_MidbrainEmbryo13.5days_H3K9me3",0.0980185677392136,0.00492413744505171,0.0464302057635315,0.0349245841184072
"MouseBrainChIPBHMs_MidbrainEmbryo13.5days_H3K27me3",0.119710269379993,0.0652264515457794,0.239207911786977,0.606528152780626
"MouseBrainChIPBHMs_MidbrainEmbryo14.5days_H3K27me3",0.232040296410336,0.229694838365742,0.412664400136123,0.833347353996761
"MouseBrainChIPBHMs_MidbrainEmbryo14.5days_H3K9me3",0.0500632268201358,-0.103968794502588,-0.00952765143905765,0.0151301887079498
"MouseBrainChIPBHMs_MidbrainEmbryo14.5days_H3K4me1",0.149968307339954,0.0951010362782441,0.282197677061077,0.634826097459722
"MouseBrainChIPBHMs_MidbrainEmbryo14.5days_H3K36me3",-0.108671309339829,-0.347998198414189,-0.0844134206789882,-0.0386757783083027
"MouseBrainChIPBHMs_MidbrainEmbryo15.5days_H3K9me3",0.16730733677413,0.0732915574086341,0.0350118819641487,0.00415701907727595
"MouseBrainChIPBHMs_MidbrainEmbryo15.5days_H3K27me3",0.195609030496051,0.187278976918371,0.360059345260975,0.776425688462258
"MouseBrainChIPBHMs_MidbrainEmbryo15.5days_H3K4me1",0.176230279228133,0.12250948176629,0.311396556028928,0.659410779446269
"MouseBrainChIPBHMs_MidbrainEmbryo15.5days_H3K36me3",-0.070420848586803,-0.339263073944078,-0.102304830174429,-0.0561020509954666
"MouseBrainChIPBHMs_MidbrainEmbryo16.5days_H3K36me3",-0.0447267895384336,-0.293114166322045,-0.0743294266248711,-0.00564531716980454
"MouseBrainChIPBHMs_MidbrainEmbryo16.5days_H3K4me1",0.17367231652258,0.128580938135229,0.322074383053209,0.66847459911806
"MouseBrainChIPBHMs_MidbrainEmbryo16.5days_H3K9me3",0.0876563588736126,-0.061470132789303,0.0521149217669432,0.0628062273933985
"MouseBrainChIPBHMs_MidbrainEmbryo16.5days_H3K27me3",0.182397533928857,0.195647887228091,0.347511937303338,0.798405032139673
"MouseBrainChIPBHMs_MidbrainPostnatal0days_H3K4me1",0.16594639160574,0.135395861207726,0.258378965096817,0.662220853335903
"MouseBrainChIPBHMs_MidbrainPostnatal0days_H3K36me3",-0.0727810078837585,-0.30200339116703,-0.0946153272150561,0.0179982759034836
"MouseBrainChIPBHMs_MidbrainPostnatal0days_H3K9me3",0.0818315522464133,-0.0292208617932594,-0.00131088827824399,0.0133918576721044
"MouseBrainChIPBHMs_MidbrainPostnatal0days_H3K27me3",0.220506626985483,0.239530425307308,0.434727813875234,0.893420661507161
"MouseBrainChIPBHMs_OlfactoryBulbMaleAdult8Weeks_H3K4me1",0.0772073350306641,0.0334138239134987,0.207072416771208,0.61848324644836
"MouseBrainSEPeaks_Brain14.5",0.420213023329428,0.350396381969222,0.429297752920601,0.923238927237804
"MouseBrainSEPeaks_Cerebellum",0.117481352842887,-0.0062167240473876,0.247839504306832,0.509955425590984
"MouseBrainSEPeaks_Cortex",0.253189392316926,0.132512635182614,0.387996076906248,0.626883609538663
"MouseNonBDNAPeaks_Inverted",-0.015082383260701,-0.0409988525385891,0.00632904857662453,-0.0151107974647502
"MouseNonBDNAPeaks_Direct",0.124448584984279,0.0891937488923169,0.18845977855295,0.340201286936509
"MouseNonBDNAPeaks_GQuadruplexForming",0.18825300760755,0.254644604195548,0.19137362173122,0.604766411674763
"MouseNonBDNAPeaks_Mirror",0.164227024912201,0.146234033873171,0.201155555189874,0.326871043271577
"MouseNonBDNAPeaks_ZDNAMotifs",-0.0541868197585416,-0.153752386275716,0.00162658663998627,0.00620371414219179
"MouseNonBDNAPeaks_ShortTandem",0.0906734172553847,0.0307825238850725,0.197889694750799,0.322289831916081
"MouseNonBDNAPeaks_APhased",0.246919546956406,0.382754267104914,0.227731845632864,0.127476258444464
